"legislature","url","name","born","sex","constituency","party","committee","photo","nyears"
11,"http://dati.camera.it/ocd/deputato.rdf/d33060_11","ROMANO FERRAUTO",1939,"M","L'aquila","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLA MAFIA E SULLE ALTRE ASSOCIAZIONI CRIMINALI SIMILARI;GIUNTA DELLE ELEZIONI;COMMISSIONE PER LA VIGILANZA SULLA CASSA DEPOSITI E PRESTITI;V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE);X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);XII COMMISSIONE (AFFARI SOCIALI);XIII COMMISSIONE (AGRICOLTURA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33060&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33070_11","ENRICO FERRI",1942,"M","Milano","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","COMMISSIONE PARLAMENTARE PER LE RIFORME ISTITUZIONALI;COMMISSIONE PARLAMENTARE PER IL PARERE AL GOVERNO SULLE NORME DELEGATE RELATIVE AL NUOVO CODICE DI PROCEDURA PENALE;CONFERENZA DEI CAPIGRUPPO;COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE;II COMMISSIONE (GIUSTIZIA);III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33070&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33090_11","ENZO FLEGO",1940,"M","Verona","LEGA NORD","VI COMMISSIONE (FINANZE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33090&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33090_12","ENZO FLEGO",1940,"M","Veneto","LEGA NORD","VI COMMISSIONE (FINANZE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33090&legislatura=12",2
6,"http://dati.camera.it/ocd/deputato.rdf/d330_6","RENATO ASCARI RACCAGNI",1920,"M","Bologna","PARTITO REPUBBLICANO","COMMISSIONE PARLAMENTARE PER IL PARERE AL GOVERNO SULLE NORME DELEGATE RELATIVE ALLA RIFORMA TRIBUTARIA;COMMISSIONE PER LA VIGILANZA SULL'AMMINISTRAZIONE DEL DEBITO PUBBLICO;IX COMMISSIONE LAVORI PUBBLICI;XI COMMISSIONE AGRICOLTURA E FORESTE;COMMISSIONE SPECIALE PER L'ESAME DEI PROVVEDIMENTI CONCERNENTI LA DISCIPLINA DEI CONTRATTI DI LOCAZIONE DEGLI IMMOBILI URBANI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=330&legislatura=6",0
7,"http://dati.camera.it/ocd/deputato.rdf/d330_7","RENATO ASCARI RACCAGNI",1920,"M","Bologna","REPUBBLICANO","COMMISSIONE SPECIALE INCARICATA, IN SEDE REFERENTE, DELL'ESAME DEI PROGETTI DI LEGGE CONCERNENTI DISPOSIZIONI IN MATERIA DI LOCAZIONI DI IMMOBILI URBANI;COMMISSIONE SPECIALE INCARICATA, IN SEDE REFERENTE, DEL PROGETTO DI LEGGE C. N. 1479 RICOSTRUZIONE DELLE ZONE DELLA REGIONE FRIULI VENEZIA GIULIA E DELLA REGIONE VENETO COLPITE DAL TERREMOTO NEL 1976;COMMISSIONE PARLAMENTARE PER IL PARERE AL GOVERNO SULL'ATTUAZIONE DELLE DELEGHE PREVISTE DALLE NORME RELATIVE ALLA RICOSTRUZIONE DELLE ZONE COLPITE DAL TERREMOTO DEL 1976 NELLE REGIONI DEL FRIULI-VENEZIA GIULIA E VENETO;COMMISSIONE PARLAMENTARE D'INCHIESTA SULL'ATTUAZIONE DEGLI INTERVENTI PER LA RICOSTRUZIONE E PER LA RIPRESA SOCIO-ECONOMICA DEI TERRITORI DELLA VALLE DEL BELICE COLPITI DAI TERREMOTI DEL GENNAIO 1968;COMMISSIONE PER LA VIGILANZA SULL'AMMINISTRAZIONE DEL DEBITO PUBBLICO;IX COMMISSIONE LAVORI PUBBLICI;COMMISSIONE SPECIALE PER L'ESAME DEL DISEGNO DI LEGGE DI CONVERSIONE DEL DECRETO-LEGGE CONCERNENTE INTERVENTI PER LE ZONE DEL FRIULI-VENEZIA GIULIA COLPITE DAGLI EVENTI SISMICI DELL'ANNO 1976","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=330&legislatura=7",4
11,"http://dati.camera.it/ocd/deputato.rdf/d33100_11","FRANCESCO FORMENTI",1947,"M","Milano","LEGA NORD","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33100&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33100_12","FRANCESCO FORMENTI",1947,"M","Lombardia","LEGA NORD","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI);COMMISSIONE MONOCAMERALE D'INCHIESTA SUL CICLO DEI RIFIUTI E SULLE ATTIVITÃ ILLECITE AD ESSO CONNESSE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33100&legislatura=12",2
13,"http://dati.camera.it/ocd/deputato.rdf/d33100_13","FRANCESCO FORMENTI",1947,"M","Lombardia","LEGA NORD PADANIA","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI);COMMISSIONE PARLAMENTARE D'INCHIESTA SUL CICLO DEI RIFIUTI E SULLE ATTIVITÃ ILLECITE AD ESSO CONNESSE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33100&legislatura=13",4
11,"http://dati.camera.it/ocd/deputato.rdf/d3310_11","SALVATORE LAURICELLA",1922,"M","Palermo","PARTITO SOCIALISTA ITALIANO","COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI;I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3310&legislatura=11",21
4,"http://dati.camera.it/ocd/deputato.rdf/d3310_4","SALVATORE LAURICELLA",1922,"M","Palermo","PARTITO SOCIALISTA ITALIANO","COMMISSIONE SPECIALE PER L'ESAME DEL DISEGNO DI LEGGE N. 4797 ""CONVERSIONE IN LEGGE DEL DECRETO-LEGGE 22 GENNAIO 1968, N. 12 CONCERNENTE PROVVIDENZE A FAVORE DELLE POPOLAZIONI DEI COMUNI DELLA SICILIA COLPITI DAI TERREMOTI DEL GENNAIO 1968"";IV COMMISSIONE GIUSTIZIA;VII COMMISSIONE DIFESA;IX COMMISSIONE LAVORI PUBBLICI;XI COMMISSIONE AGRICOLTURA E FORESTE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3310&legislatura=4",0
5,"http://dati.camera.it/ocd/deputato.rdf/d3310_5","SALVATORE LAURICELLA",1922,"M","Palermo","PARTITO SOCIALISTA ITALIANO","X COMMISSIONE TRASPORTI E AVIAZIONE CIVILE, MARINA MERCANTILE, POSTE E TELECOMUNICAZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3310&legislatura=5",5
6,"http://dati.camera.it/ocd/deputato.rdf/d3310_6","SALVATORE LAURICELLA",1922,"M","Palermo","PARTITO SOCIALISTA ITALIANO","II COMMISSIONE AFFARI DELLA PRESIDENZA DEL CONSIGLIO, AFFARI INTERNI E DI CULTO, ENTI PUBBLICI;V COMMISSIONE BILANCIO E PROGRAMMAZIONE - PARTECIPAZIONI STATALI;VI COMMISSIONE FINANZE E TESORO;IX COMMISSIONE LAVORI PUBBLICI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3310&legislatura=6",9
7,"http://dati.camera.it/ocd/deputato.rdf/d3310_7","SALVATORE LAURICELLA",1922,"M","Palermo","PARTITO SOCIALISTA ITALIANO","XI COMMISSIONE AGRICOLTURA E FORESTE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3310&legislatura=7",13
8,"http://dati.camera.it/ocd/deputato.rdf/d3310_8","SALVATORE LAURICELLA",1922,"M","Palermo","PARTITO SOCIALISTA ITALIANO","II COMMISSIONE (AFFARI DELLA PRESIDENZA DEL CONSIGLIO - AFFARI INTERNI E DI CULTO - ENTI PUBBLICI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3310&legislatura=8",16
11,"http://dati.camera.it/ocd/deputato.rdf/d33110_11","MARCO FORMENTINI",1930,"M","Milano","LEGA NORD","CONFERENZA DEI CAPIGRUPPO;III COMMISSIONE (AFFARI ESTERI E COMUNITARI);V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33110&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33120_11","GIUSEPPE MARIO ALBINO FORTUNATO",1953,"M","Ancona","DEMOCRATICO CRISTIANO - PARTITO POPOLARE ITALIANO","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33120&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33130_11","RICCARDO FRAGASSI",1963,"M","Firenze","LEGA NORD","DELEGAZIONE PARLAMENTARE ITALIANA ALL'ASSEMBLEA DELL'ATLANTICO DEL NORD;COMMISSIONE PARLAMENTARE D'INCHIESTA SUL TERRORISMO IN ITALIA E SULLE CAUSE DELLA MANCATA INDIVIDUAZIONE DEI RESPONSABILI DELLE STRAGI;IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33130&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33130_12","RICCARDO FRAGASSI",1963,"M","Toscana","LEGA NORD","IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33130&legislatura=12",2
11,"http://dati.camera.it/ocd/deputato.rdf/d33140_11","ANGELO FREDDA",1946,"M","Roma","PARTITO DEMOCRATICO DELLA SINISTRA","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33140&legislatura=11",0
13,"http://dati.camera.it/ocd/deputato.rdf/d33140_13","ANGELO FREDDA",1946,"M","Lazio","DEMOCRATICI DI SINISTRA - L'ULIVO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);GIUNTA DELLE ELEZIONI;XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33140&legislatura=13",3
11,"http://dati.camera.it/ocd/deputato.rdf/d33150_11","CLAUDIO FRONTINI",1952,"M","Parma","LEGA NORD","COMMISSIONE PARLAMENTARE PER IL PARERE AL GOVERNO SUI TESTI UNICI CONCERNENTI LA RIFORMA TRIBUTARIA;V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE);VI COMMISSIONE (FINANZE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33150&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33160_11","SEVERINO GALANTE",1944,"M","Verona","RIFONDAZIONE COMUNISTA","COMMISSIONE SPECIALE PER L'ESAME, IN SEDE REFERENTE, DEI PROGETTI DI LEGGE CONCERNENTI LA RIFORMA DELL'IMMUNITA' PARLAMENTARE;GIUNTA PER LE AUTORIZZAZIONI A PROCEDERE IN GIUDIZIO;COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA;COLLEGIO ARBITRALE;III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33160&legislatura=11",0
14,"http://dati.camera.it/ocd/deputato.rdf/d33160_14","SEVERINO GALANTE",1944,"M","Toscana","MISTO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33160&legislatura=14",3
15,"http://dati.camera.it/ocd/deputato.rdf/d33160_15","SEVERINO GALANTE",1944,"M","Toscana","COMUNISTI ITALIANI","IV COMMISSIONE (DIFESA);UFFICIO DI PRESIDENZA;COLLEGIO DEI QUESTORI;COMMISSIONE GIUDICATRICE DELLE VERIFICHE DI PROFESSIONALITA';COMITATO PER LA SICUREZZA;COMITATO PER GLI AFFARI DEL PERSONALE;COMITATO DI VIGILANZA SULL'ATTIVITÃ DI DOCUMENTAZIONE;COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA;COMITATO PER LA VALUTAZIONE DELLE SCELTE SCIENTIFICHE E TECNOLOGICHE;COMITATO PER LE ATTIVITÃ DEL SERVIZIO SANITARIO E DI PRONTO SOCCORSO DELLA CAMERA DEI DEPUTATI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33160&legislatura=15",8
11,"http://dati.camera.it/ocd/deputato.rdf/d33170_11","ALFREDO GALASSO",1940,"M","Palermo","MOVIMENTO PER LA DEMOCRAZIA: LA RETE","COMMISSIONE SPECIALE PER L'ESAME, IN SEDE REFERENTE, DEI PROGETTI DI LEGGE CONCERNENTI LA RIFORMA DELL'IMMUNITA' PARLAMENTARE;GIUNTA PER LE AUTORIZZAZIONI A PROCEDERE IN GIUDIZIO;COMITATO DI VIGILANZA SULL'ATTIVITÃ DI DOCUMENTAZIONE;COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLA MAFIA E SULLE ALTRE ASSOCIAZIONI CRIMINALI SIMILARI;UFFICIO DI PRESIDENZA;COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA;SEZIONE GIURISDIZIONALE DELL'UFFICIO DI PRESIDENZA;II COMMISSIONE (GIUSTIZIA);XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33170&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33180_11","DOMENICO GALBIATI",1945,"M","Como","DEMOCRATICO CRISTIANO - PARTITO POPOLARE ITALIANO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);XII COMMISSIONE (AFFARI SOCIALI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33180&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33190_11","GIUSEPPE GAMBALE",1964,"M","Napoli","MOVIMENTO PER LA DEMOCRAZIA: LA RETE","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33190&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33190_12","GIUSEPPE GAMBALE",1964,"M","Campania","PROGRESSISTI - FEDERATIVO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);UFFICIO DI PRESIDENZA;COMMISSIONE SPECIALE PER IL RIORDINO DEL SETTORE RADIOTELEVISIVO;COMITATO DI VIGILANZA SULL'ATTIVITÃ DI DOCUMENTAZIONE;SEZIONE GIURISDIZIONALE DELL'UFFICIO DI PRESIDENZA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33190&legislatura=12",2
13,"http://dati.camera.it/ocd/deputato.rdf/d33190_13","GIUSEPPE GAMBALE",1964,"M","Campania","DEMOCRATICI DI SINISTRA - L'ULIVO","COMMISSIONE PARLAMENTARE D'INCHIESTA SUL FENOMENO DELLA MAFIA E SULLE ALTRE ASSOCIAZIONI CRIMINALI SIMILARI;GIUNTA DELLE ELEZIONI;XII COMMISSIONE (AFFARI SOCIALI);II COMMISSIONE (GIUSTIZIA);III COMMISSIONE (AFFARI ESTERI E COMUNITARI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33190&legislatura=13",4
14,"http://dati.camera.it/ocd/deputato.rdf/d33190_14","GIUSEPPE GAMBALE",1964,"M","Campania","MARGHERITA, DL-L'ULIVO","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);COMMISSIONE PARLAMENTARE D'INCHIESTA SUL FENOMENO DELLA CRIMINALITA' ORGANIZZATA MAFIOSA O SIMILARI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33190&legislatura=14",9
11,"http://dati.camera.it/ocd/deputato.rdf/d33200_11","GIUSEPPE GARESIO",1954,"M","Torino","PARTITO SOCIALISTA ITALIANO","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA;COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE;VI COMMISSIONE (FINANZE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33200&legislatura=11",0
3,"http://dati.camera.it/ocd/deputato.rdf/d3320_3","ACHILLE LAURO",1887,"M","Roma","PARTITO DEMOCRATICO ITALIANO","I COMMISSIONE AFFARI COSTITUZIONALI - ORGANIZZAZIONE DELLO STATO - REGIONI - DISCIPLINA GENERALE DEL RAPPORTO DI PUBBLICO IMPIEGO;II COMMISSIONE AFFARI DELLA PRESIDENZA DEL CONSIGLIO - AFFARI INTERNI E DI CULTO - ENTI PUBBLICI;V COMMISSIONE BILANCIO E PARTECIPAZIONI STATALI;COMMISSIONE SPECIALE PER L'ESAME DEL DISEGNO E DELLE PROPOSTE DI LEGGE CONCERNENTI PROVVEDIMENTI PER LA CITTÃ DI NAPOLI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3320&legislatura=3",0
4,"http://dati.camera.it/ocd/deputato.rdf/d3320_4","ACHILLE LAURO",1887,"M","Napoli","PARTITO DEMOCRATICO ITALIANO DI UNITA' MONARCHICA","COMMISSIONE SPECIALE PER L'ESAME DEL DISEGNO DI LEGGE N. 1450 "" BILANCIO DELLO STATO PER IL PERIODO 1 LUGLIO - 31 DICEMBRE 1964"";COMMISSIONE SPECIALE PER L'ESAME DEL DISEGNO DI LEGGE N. 1686 ""BILANCIO DI PREVISIONE DELLO STATO PER L'ANNO 1965"";COMMISSIONE SPECIALE PER L'ESAME DEL DISEGNO DI LEGGE N. 2186 ""CONVERSIONE IN LEGGE DEL DECRETO - LEGGE 15 MARZO 1965, N. 124, RECANTE INTERVENTI PER LA RIPRESA ECONOMICA NAZIONALE"";V COMMISSIONE BILANCIO E PARTECIPAZIONI STATALI;VI COMMISSIONE FINANZE E TESORO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3320&legislatura=4",5
6,"http://dati.camera.it/ocd/deputato.rdf/d3320_6","ACHILLE LAURO",1887,"M","Napoli","MOVIMENTO SOCIALE ITALIANO - DESTRA NAZIONALE","X COMMISSIONE TRASPORTI E AVIAZIONE CIVILE, MARINA MERCANTILE, POSTE E TELECOMUNICAZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3320&legislatura=6",11
7,"http://dati.camera.it/ocd/deputato.rdf/d3320_7","ACHILLE LAURO",1887,"M","Napoli","COSTITUENTE DI DESTRA - DEMOCRAZIA NAZIONALE","X COMMISSIONE TRASPORTI E AVIAZIONE CIVILE, MARINA MERCANTILE, POSTE E TELECOMUNICAZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3320&legislatura=7",15
11,"http://dati.camera.it/ocd/deputato.rdf/d33210_11","MAURIZIO GASPARRI",1956,"M","Roma","MOVIMENTO SOCIALE ITALIANO - DESTRA NAZIONALE","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33210&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33210_12","MAURIZIO GASPARRI",1956,"M","Lazio","ALLEANZA NAZIONALE","IV COMMISSIONE (DIFESA);X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);COMMISSIONE SPECIALE PER IL RIORDINO DEL SETTORE RADIOTELEVISIVO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33210&legislatura=12",2
13,"http://dati.camera.it/ocd/deputato.rdf/d33210_13","MAURIZIO GASPARRI",1956,"M","Lazio","ALLEANZA NAZIONALE","IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33210&legislatura=13",4
14,"http://dati.camera.it/ocd/deputato.rdf/d33210_14","MAURIZIO GASPARRI",1956,"M","Calabria","ALLEANZA NAZIONALE","IV COMMISSIONE (DIFESA);X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO);COMITATO PARLAMENTARE PER I SERVIZI DI INFORMAZIONE E SICUREZZA E PER IL SEGRETO DI STATO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33210&legislatura=14",9
15,"http://dati.camera.it/ocd/deputato.rdf/d33210_15","MAURIZIO GASPARRI",1956,"M","Calabria","ALLEANZA NAZIONALE","IV COMMISSIONE (DIFESA);DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DELL'INIZIATIVA CENTRO EUROPEA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33210&legislatura=15",14
11,"http://dati.camera.it/ocd/deputato.rdf/d33220_11","VASCO GIANNOTTI",1942,"M","Siena","PARTITO DEMOCRATICO DELLA SINISTRA","COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE ED IL FUNZIONAMENTO DELLA CONVENZIONE DI APPLICAZIONE DELL'ACCORDO DI SCHENGEN;XII COMMISSIONE (AFFARI SOCIALI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33220&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33220_12","VASCO GIANNOTTI",1942,"M","Toscana","PROGRESSISTI - FEDERATIVO","XII COMMISSIONE (AFFARI SOCIALI);COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE ED IL FUNZIONAMENTO DELLA CONVENZIONE DI APPLICAZIONE DELL'ACCORDO DI SCHENGEN","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33220&legislatura=12",2
13,"http://dati.camera.it/ocd/deputato.rdf/d33220_13","VASCO GIANNOTTI",1942,"M","Toscana","DEMOCRATICI DI SINISTRA - L'ULIVO","COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE ED IL FUNZIONAMENTO DELLA CONVENZIONE DI APPLICAZIONE DELL'ACCORDO DI SCHENGEN E DI VIGILANZA SULL'ATTIVITÃ DELL'UNITÃ NAZIONALE EUROPOL;COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE;XII COMMISSIONE (AFFARI SOCIALI);XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33220&legislatura=13",4
11,"http://dati.camera.it/ocd/deputato.rdf/d33230_11","CARLO AMEDEO GIOVANARDI",1950,"M","Parma","DEMOCRATICO CRISTIANO - PARTITO POPOLARE ITALIANO","COMMISSIONE PARLAMENTARE PER IL PARERE AL GOVERNO SULLE NORME DELEGATE RELATIVE AL NUOVO CODICE DI PROCEDURA PENALE;XIII COMMISSIONE (AGRICOLTURA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33230&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33230_12","CARLO AMEDEO GIOVANARDI",1950,"M","Emilia-Romagna","CENTRO CRISTIANO DEMOCRATICO","IV COMMISSIONE (DIFESA);XIII COMMISSIONE (AGRICOLTURA);CONFERENZA DEI CAPIGRUPPO;GIUNTA PER IL REGOLAMENTO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33230&legislatura=12",2
13,"http://dati.camera.it/ocd/deputato.rdf/d33230_13","CARLO AMEDEO GIOVANARDI",1950,"M","Emilia-Romagna","MISTO","COMMISSIONE D'INDAGINE RICHIESTA DAL DEPUTATO MANZIONE IN MERITO AD ACCUSE MOSSE DAL DEPUTATO BAMPO;GIUNTA PER IL REGOLAMENTO;UFFICIO DI PRESIDENZA;CONFERENZA DEI CAPIGRUPPO;I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI);IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33230&legislatura=13",4
14,"http://dati.camera.it/ocd/deputato.rdf/d33230_14","CARLO AMEDEO GIOVANARDI",1950,"M","Lombardia","UDC UNIONE DEI DEMOCRATICI CRISTIANI E DEI DEMOCRATICI DI CENTRO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33230&legislatura=14",9
15,"http://dati.camera.it/ocd/deputato.rdf/d33230_15","CARLO AMEDEO GIOVANARDI",1950,"M","Veneto","UDC","GIUNTA PER LE AUTORIZZAZIONI;I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI);II COMMISSIONE (GIUSTIZIA);COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33230&legislatura=15",14
11,"http://dati.camera.it/ocd/deputato.rdf/d33250_11","VITO GNUTTI",1939,"M","Brescia","LEGA NORD","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33250&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33250_12","VITO GNUTTI",1939,"M","Lombardia","LEGA NORD","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);CONFERENZA DEI CAPIGRUPPO;COMMISSIONE SPECIALE PER IL RIORDINO DEL SETTORE RADIOTELEVISIVO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33250&legislatura=12",2
11,"http://dati.camera.it/ocd/deputato.rdf/d33260_11","ALDA GRASSI",1937,"F","Cuneo","LEGA NORD","II COMMISSIONE (GIUSTIZIA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33260&legislatura=11",0
11,"http://dati.camera.it/ocd/deputato.rdf/d33270_11","GAETANO GRASSO",1958,"M","Catania","PARTITO DEMOCRATICO DELLA SINISTRA","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLA MAFIA E SULLE ALTRE ASSOCIAZIONI CRIMINALI SIMILARI;X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33270&legislatura=11",0
12,"http://dati.camera.it/ocd/deputato.rdf/d33270_12","GAETANO GRASSO",1958,"M","Sicilia","PROGRESSISTI - FEDERATIVO","II COMMISSIONE (GIUSTIZIA);VI COMMISSIONE (FINANZE);COMMISSIONE PARLAMENTARE D'INCHIESTA SUL FENOMENO DELLA MAFIA E SULLE ALTRE ASSOCIAZIONI CRIMINALI SIMILARI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=33270&legislatura=12",2
